14,win1,sp1,a,wind,(12, 35, 1),34.3629903902587,2,,,(0, 0)
14,win2,sp1,a,wind,(40, 13, 1),50.99753154529101,2,,,(0, 0)
14,win3,sp1,a,wind,(6, 6, 1),34.01800889388031,2,,,(0, 0)
14,win4,sp1,a,wind,(44, 4, 1),40.427377182128296,2,,,(0, 0)
14,win5,sp1,a,wind,(18, 50, 1),41.21115274703633,2,,,(0, 0)
14,ant6,sp2,a,ant,(48, 3, 1),50.27199520334709,2,,,(0, 0)
14,ant7,sp2,a,ant,(46, 40, 1),41.5292673618968,2,,,(0, 0)
14,ant8,sp2,a,ant,(49, 38, 1),45.29696233712854,2,,,(0, 0)
14,ant9,sp2,a,ant,(36, 19, 1),50.20695258635081,2,,,(0, 0)
14,ant10,sp2,a,ant,(48, 29, 1),38.86049263560622,2,,,(0, 0)
14,win11,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win12,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win13,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win14,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win15,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win16,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win17,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win18,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win19,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win20,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win21,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win22,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win23,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win24,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win25,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win26,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win27,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win28,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
14,win29,sp1,e,wind,(12, 35, 1),0.9899304048814636,0,placeholder,placeholder,(0, 0)
