"week","meantemp","sdtemp_ts","meanprec_ts","sdprec_ts"
134,14.4,0.00001,0,0.00001
135,14.4,0.00001,0,0.00001
136,16,0.00001,0,0.00001
137,16,0.00001,0,0.00001
138,16,0.00001,0,0.00001
139,16,0.00001,0,0.00001
140,14.4,0.00001,0,0.00001
141,14.4,0.00001,0,0.00001
142,14.4,0.00001,0,0.00001
143,14.4,0.00001,0,0.00001
144,6.5,0.00001,0,0.00001
145,6.5,0.00001,0,0.00001
146,6.5,0.00001,0,0.00001
147,6.5,0.00001,0,0.00001
148,6.5,0.00001,0,0.00001
149,1.2,0.00001,0,0.00001
150,1.2,0.00001,0,0.00001
151,1.2,0.00001,0,0.00001
152,1.2,0.00001,0,0.00001
153,1.6,0.00001,0,0.00001
154,1.6,0.00001,0,0.00001
155,1.6,0.00001,0,0.00001
156,1.6,0.00001,0,0.00001
157,3.3,0.00001,0,0.00001
158,3.3,0.00001,0,0.00001
159,3.3,0.00001,0,0.00001
160,3.3,0.00001,0,0.00001
161,3.3,0.00001,0,0.00001
162,3.8,0.00001,0,0.00001
163,3.8,0.00001,0,0.00001
164,3.8,0.00001,0,0.00001
165,3.8,0.00001,0,0.00001
166,7.3,0.00001,0,0.00001
167,7.3,0.00001,0,0.00001
168,7.3,0.00001,0,0.00001
169,7.3,0.00001,0,0.00001
170,10.5,0.00001,0,0.00001
171,10.5,0.00001,0,0.00001
172,10.5,0.00001,0,0.00001
173,10.5,0.00001,0,0.00001
174,10.5,0.00001,0,0.00001
175,14.3,0.00001,0,0.00001
176,14.3,0.00001,0,0.00001
177,14.3,0.00001,0,0.00001
178,14.3,0.00001,0,0.00001
179,15.5,0.00001,0,0.00001
180,15.5,0.00001,0,0.00001
181,15.5,0.00001,0,0.00001
182,15.5,0.00001,0,0.00001
183,18.2,0.00001,0,0.00001
184,18.2,0.00001,0,0.00001
185,18.2,0.00001,0,0.00001
186,18.2,0.00001,0,0.00001
187,18.2,0.00001,0,0.00001
188,15.5,0.00001,0,0.00001
189,15.5,0.00001,0,0.00001
190,15.5,0.00001,0,0.00001
191,15.5,0.00001,0,0.00001
192,13.5,0.00001,0,0.00001
193,13.5,0.00001,0,0.00001
194,13.5,0.00001,0,0.00001
195,13.5,0.00001,0,0.00001
196,7,0.00001,0,0.00001
197,7,0.00001,0,0.00001
198,7,0.00001,0,0.00001
199,7,0.00001,0,0.00001
200,7,0.00001,0,0.00001
201,1.2,0.00001,0,0.00001
202,1.2,0.00001,0,0.00001
203,1.2,0.00001,0,0.00001
204,1.2,0.00001,0,0.00001
205,1.3,0.00001,0,0.00001
206,1.3,0.00001,0,0.00001
207,1.3,0.00001,0,0.00001
208,1.3,0.00001,0,0.00001
209,5.2,0.00001,0,0.00001
210,5.2,0.00001,0,0.00001
211,5.2,0.00001,0,0.00001
212,5.2,0.00001,0,0.00001
213,5.2,0.00001,0,0.00001
214,2.2,0.00001,0,0.00001
215,2.2,0.00001,0,0.00001
216,2.2,0.00001,0,0.00001
217,2.2,0.00001,0,0.00001
218,6.2,0.00001,0,0.00001
219,6.2,0.00001,0,0.00001
220,6.2,0.00001,0,0.00001
221,6.2,0.00001,0,0.00001
222,8,0.00001,0,0.00001
223,8,0.00001,0,0.00001
224,8,0.00001,0,0.00001
225,8,0.00001,0,0.00001
226,8,0.00001,0,0.00001
227,14,0.00001,0,0.00001
228,14,0.00001,0,0.00001
229,14,0.00001,0,0.00001
230,14,0.00001,0,0.00001
231,14.2,0.00001,0,0.00001
232,14.2,0.00001,0,0.00001
233,14.2,0.00001,0,0.00001
234,14.2,0.00001,0,0.00001
235,17.9,0.00001,0,0.00001
236,17.9,0.00001,0,0.00001
237,17.9,0.00001,0,0.00001
238,17.9,0.00001,0,0.00001
239,17.9,0.00001,0,0.00001
240,16.9,0.00001,0,0.00001
241,16.9,0.00001,0,0.00001
242,16.9,0.00001,0,0.00001
243,16.9,0.00001,0,0.00001
244,12.7,0.00001,0,0.00001
245,12.7,0.00001,0,0.00001
246,12.7,0.00001,0,0.00001
247,12.7,0.00001,0,0.00001
248,10.9,0.00001,0,0.00001
249,10.9,0.00001,0,0.00001
250,10.9,0.00001,0,0.00001
251,10.9,0.00001,0,0.00001
252,10.9,0.00001,0,0.00001
253,-0.2,0.00001,0,0.00001
254,-0.2,0.00001,0,0.00001
255,-0.2,0.00001,0,0.00001
256,-0.2,0.00001,0,0.00001
257,0.9,0.00001,0,0.00001
258,0.9,0.00001,0,0.00001
259,0.9,0.00001,0,0.00001
260,0.9,0.00001,0,0.00001
261,-2.2,0.00001,0,0.00001
262,-2.2,0.00001,0,0.00001
263,-2.2,0.00001,0,0.00001
264,-2.2,0.00001,0,0.00001
265,-2.2,0.00001,0,0.00001
266,-1.9,0.00001,0,0.00001
267,-1.9,0.00001,0,0.00001
268,-1.9,0.00001,0,0.00001
269,-1.9,0.00001,0,0.00001
270,3.8,0.00001,0,0.00001
271,3.8,0.00001,0,0.00001
272,3.8,0.00001,0,0.00001
273,3.8,0.00001,0,0.00001
274,5.9,0.00001,0,0.00001
275,5.9,0.00001,0,0.00001
276,5.9,0.00001,0,0.00001
277,5.9,0.00001,0,0.00001
278,5.9,0.00001,0,0.00001
279,13.5,0.00001,0,0.00001
280,13.5,0.00001,0,0.00001
281,13.5,0.00001,0,0.00001
282,13.5,0.00001,0,0.00001
283,15.8,0.00001,0,0.00001
284,15.8,0.00001,0,0.00001
285,15.8,0.00001,0,0.00001
286,15.8,0.00001,0,0.00001
287,15.8,0.00001,0,0.00001
288,15.8,0.00001,0,0.00001
289,15.8,0.00001,0,0.00001
290,15.8,0.00001,0,0.00001
291,15.8,0.00001,0,0.00001
292,14.9,0.00001,0,0.00001
293,14.9,0.00001,0,0.00001
294,14.9,0.00001,0,0.00001
295,14.9,0.00001,0,0.00001
296,11.5,0.00001,0,0.00001
297,11.5,0.00001,0,0.00001
298,11.5,0.00001,0,0.00001
299,11.5,0.00001,0,0.00001
300,4.6,0.00001,0,0.00001
301,4.6,0.00001,0,0.00001
302,4.6,0.00001,0,0.00001
303,4.6,0.00001,0,0.00001
304,4.6,0.00001,0,0.00001
305,3.2,0.00001,0,0.00001
306,3.2,0.00001,0,0.00001
307,3.2,0.00001,0,0.00001
308,3.2,0.00001,0,0.00001
309,3,0.00001,0,0.00001
310,3,0.00001,0,0.00001
311,3,0.00001,0,0.00001
312,3,0.00001,0,0.00001
313,2.6,0.00001,0,0.00001
314,2.6,0.00001,0,0.00001
315,2.6,0.00001,0,0.00001
316,2.6,0.00001,0,0.00001
317,2.6,0.00001,0,0.00001
318,1.4,0.00001,0,0.00001
319,1.4,0.00001,0,0.00001
320,1.4,0.00001,0,0.00001
321,1.4,0.00001,0,0.00001
322,5.9,0.00001,0,0.00001
323,5.9,0.00001,0,0.00001
324,5.9,0.00001,0,0.00001
325,5.9,0.00001,0,0.00001
326,7.1,0.00001,0,0.00001
327,7.1,0.00001,0,0.00001
328,7.1,0.00001,0,0.00001
329,7.1,0.00001,0,0.00001
330,7.1,0.00001,0,0.00001
331,11.8,0.00001,0,0.00001
332,11.8,0.00001,0,0.00001
333,11.8,0.00001,0,0.00001
334,11.8,0.00001,0,0.00001
335,11.4,0.00001,0,0.00001
336,11.4,0.00001,0,0.00001
337,11.4,0.00001,0,0.00001
338,11.4,0.00001,0,0.00001
339,18.6,0.00001,0,0.00001
340,18.6,0.00001,0,0.00001
341,18.6,0.00001,0,0.00001
342,18.6,0.00001,0,0.00001
343,18.6,0.00001,0,0.00001
344,15.2,0.00001,0,0.00001
345,15.2,0.00001,0,0.00001
346,15.2,0.00001,0,0.00001
347,15.2,0.00001,0,0.00001
348,12.7,0.00001,0,0.00001
349,12.7,0.00001,0,0.00001
350,12.7,0.00001,0,0.00001
351,12.7,0.00001,0,0.00001
352,10.4,0.00001,0,0.00001
353,10.4,0.00001,0,0.00001
354,10.4,0.00001,0,0.00001
355,10.4,0.00001,0,0.00001
356,10.4,0.00001,0,0.00001
357,3.3,0.00001,0,0.00001
358,3.3,0.00001,0,0.00001
359,3.3,0.00001,0,0.00001
360,3.3,0.00001,0,0.00001
361,-1.4,0.00001,0,0.00001
362,-1.4,0.00001,0,0.00001
363,-1.4,0.00001,0,0.00001
364,-1.4,0.00001,0,0.00001
365,-2.8,0.00001,0,0.00001
366,-2.8,0.00001,0,0.00001
367,-2.8,0.00001,0,0.00001
368,-2.8,0.00001,0,0.00001
369,-2.8,0.00001,0,0.00001
370,-2.2,0.00001,0,0.00001
371,-2.2,0.00001,0,0.00001
372,-2.2,0.00001,0,0.00001
373,-2.2,0.00001,0,0.00001
374,2.6,0.00001,0,0.00001
375,2.6,0.00001,0,0.00001
376,2.6,0.00001,0,0.00001
377,2.6,0.00001,0,0.00001
378,6.6,0.00001,0,0.00001
379,6.6,0.00001,0,0.00001
380,6.6,0.00001,0,0.00001
381,6.6,0.00001,0,0.00001
382,6.6,0.00001,0,0.00001
383,14,0.00001,0,0.00001
384,14,0.00001,0,0.00001
385,14,0.00001,0,0.00001
386,14,0.00001,0,0.00001
387,15.5,0.00001,0,0.00001
388,15.5,0.00001,0,0.00001
389,15.5,0.00001,0,0.00001
390,15.5,0.00001,0,0.00001
391,16.6,0.00001,0,0.00001
392,16.6,0.00001,0,0.00001
393,16.6,0.00001,0,0.00001
394,16.6,0.00001,0,0.00001
395,16.6,0.00001,0,0.00001
396,14.6,0.00001,0,0.00001
397,14.6,0.00001,0,0.00001
398,14.6,0.00001,0,0.00001
399,14.6,0.00001,0,0.00001
400,13.8,0.00001,0,0.00001
401,13.8,0.00001,0,0.00001
402,13.8,0.00001,0,0.00001
403,13.8,0.00001,0,0.00001
404,9.5,0.00001,0,0.00001
405,9.5,0.00001,0,0.00001
406,9.5,0.00001,0,0.00001
407,9.5,0.00001,0,0.00001
408,9.5,0.00001,0,0.00001
409,2.5,0.00001,0,0.00001
410,2.5,0.00001,0,0.00001
411,2.5,0.00001,0,0.00001
412,2.5,0.00001,0,0.00001
413,2.2,0.00001,0,0.00001
414,2.2,0.00001,0,0.00001
415,2.2,0.00001,0,0.00001
416,2.2,0.00001,0,0.00001
417,3.1,0.00001,0,0.00001
418,3.1,0.00001,0,0.00001
419,3.1,0.00001,0,0.00001
420,3.1,0.00001,0,0.00001
421,3.1,0.00001,0,0.00001
422,4.7,0.00001,0,0.00001
423,4.7,0.00001,0,0.00001
424,4.7,0.00001,0,0.00001
425,4.7,0.00001,0,0.00001
426,1.8,0.00001,0,0.00001
427,1.8,0.00001,0,0.00001
428,1.8,0.00001,0,0.00001
429,1.8,0.00001,0,0.00001
430,8.8,0.00001,0,0.00001
431,8.8,0.00001,0,0.00001
432,8.8,0.00001,0,0.00001
433,8.8,0.00001,0,0.00001
434,8.8,0.00001,0,0.00001
435,14.2,0.00001,0,0.00001
436,14.2,0.00001,0,0.00001
437,14.2,0.00001,0,0.00001
438,14.2,0.00001,0,0.00001
439,15.2,0.00001,0,0.00001
440,15.2,0.00001,0,0.00001
441,15.2,0.00001,0,0.00001
442,15.2,0.00001,0,0.00001
443,18.1,0.00001,0,0.00001
444,18.1,0.00001,0,0.00001
445,18.1,0.00001,0,0.00001
446,18.1,0.00001,0,0.00001
447,18.1,0.00001,0,0.00001
448,16.5,0.00001,0,0.00001
449,16.5,0.00001,0,0.00001
450,16.5,0.00001,0,0.00001
451,16.5,0.00001,0,0.00001
452,10.9,0.00001,0,0.00001
453,10.9,0.00001,0,0.00001
454,10.9,0.00001,0,0.00001
455,10.9,0.00001,0,0.00001
456,8,0.00001,0,0.00001
457,8,0.00001,0,0.00001
458,8,0.00001,0,0.00001
459,8,0.00001,0,0.00001
460,8,0.00001,0,0.00001
461,2.8,0.00001,0,0.00001
462,2.8,0.00001,0,0.00001
463,2.8,0.00001,0,0.00001
464,2.8,0.00001,0,0.00001
465,-0.1,0.00001,0,0.00001
466,-0.1,0.00001,0,0.00001
467,-0.1,0.00001,0,0.00001
468,-0.1,0.00001,0,0.00001
469,0.4,0.00001,0,0.00001
470,0.4,0.00001,0,0.00001
471,0.4,0.00001,0,0.00001
472,0.4,0.00001,0,0.00001
473,0.4,0.00001,0,0.00001
474,5.3,0.00001,0,0.00001
475,5.3,0.00001,0,0.00001
476,5.3,0.00001,0,0.00001
477,5.3,0.00001,0,0.00001
478,4.6,0.00001,0,0.00001
479,4.6,0.00001,0,0.00001
480,4.6,0.00001,0,0.00001
481,4.6,0.00001,0,0.00001
482,10.6,0.00001,0,0.00001
483,10.6,0.00001,0,0.00001
484,10.6,0.00001,0,0.00001
485,10.6,0.00001,0,0.00001
486,10.6,0.00001,0,0.00001
487,11.2,0.00001,0,0.00001
488,11.2,0.00001,0,0.00001
489,11.2,0.00001,0,0.00001
490,11.2,0.00001,0,0.00001
491,14.6,0.00001,0,0.00001
492,14.6,0.00001,0,0.00001
493,14.6,0.00001,0,0.00001
494,14.6,0.00001,0,0.00001
495,17.9,0.00001,0,0.00001
496,17.9,0.00001,0,0.00001
497,17.9,0.00001,0,0.00001
498,17.9,0.00001,0,0.00001
499,17.9,0.00001,0,0.00001
500,16.4,0.00001,0,0.00001
501,16.4,0.00001,0,0.00001
502,16.4,0.00001,0,0.00001
503,16.4,0.00001,0,0.00001
504,14.3,0.00001,0,0.00001
505,14.3,0.00001,0,0.00001
506,14.3,0.00001,0,0.00001
507,14.3,0.00001,0,0.00001
508,8,0.00001,0,0.00001
509,8,0.00001,0,0.00001
510,8,0.00001,0,0.00001
511,8,0.00001,0,0.00001
512,8,0.00001,0,0.00001
513,7,0.00001,0,0.00001
514,7,0.00001,0,0.00001
515,7,0.00001,0,0.00001
516,7,0.00001,0,0.00001
517,1.2,0.00001,0,0.00001
518,1.2,0.00001,0,0.00001
519,1.2,0.00001,0,0.00001
520,1.2,0.00001,0,0.00001
521,2.7,0.00001,0,0.00001
522,2.7,0.00001,0,0.00001
523,2.7,0.00001,0,0.00001
524,2.7,0.00001,0,0.00001
525,2.7,0.00001,0,0.00001
526,2.1,0.00001,0,0.00001
527,2.1,0.00001,0,0.00001
528,2.1,0.00001,0,0.00001
529,2.1,0.00001,0,0.00001
530,6.8,0.00001,0,0.00001
531,6.8,0.00001,0,0.00001
532,6.8,0.00001,0,0.00001
533,6.8,0.00001,0,0.00001
534,7.6,0.00001,0,0.00001
535,7.6,0.00001,0,0.00001
536,7.6,0.00001,0,0.00001
537,7.6,0.00001,0,0.00001
538,7.6,0.00001,0,0.00001
539,11.1,0.00001,0,0.00001
540,11.1,0.00001,0,0.00001
541,11.1,0.00001,0,0.00001
542,11.1,0.00001,0,0.00001
543,14,0.00001,0,0.00001
544,14,0.00001,0,0.00001
545,14,0.00001,0,0.00001
546,14,0.00001,0,0.00001
547,17.3,0.00001,0,0.00001
548,17.3,0.00001,0,0.00001
549,17.3,0.00001,0,0.00001
550,17.3,0.00001,0,0.00001
551,17.3,0.00001,0,0.00001
552,17,0.00001,0,0.00001
553,17,0.00001,0,0.00001
554,17,0.00001,0,0.00001
555,17,0.00001,0,0.00001
556,13.8,0.00001,0,0.00001
557,13.8,0.00001,0,0.00001
558,13.8,0.00001,0,0.00001
559,13.8,0.00001,0,0.00001
560,8.9,0.00001,0,0.00001
561,8.9,0.00001,0,0.00001
562,8.9,0.00001,0,0.00001
563,8.9,0.00001,0,0.00001
564,8.9,0.00001,0,0.00001
565,2.6,0.00001,0,0.00001
566,2.6,0.00001,0,0.00001
567,2.6,0.00001,0,0.00001
568,2.6,0.00001,0,0.00001
569,-2,0.00001,0,0.00001
570,-2,0.00001,0,0.00001
571,-2,0.00001,0,0.00001
572,-2,0.00001,0,0.00001
573,2.3,0.00001,0,0.00001
574,2.3,0.00001,0,0.00001
575,2.3,0.00001,0,0.00001
576,2.3,0.00001,0,0.00001
577,2.3,0.00001,0,0.00001
578,3.1,0.00001,0,0.00001
579,3.1,0.00001,0,0.00001
580,3.1,0.00001,0,0.00001
581,3.1,0.00001,0,0.00001
582,3.5,0.00001,0,0.00001
583,3.5,0.00001,0,0.00001
584,3.5,0.00001,0,0.00001
585,3.5,0.00001,0,0.00001
586,7.8,0.00001,0,0.00001
587,7.8,0.00001,0,0.00001
588,7.8,0.00001,0,0.00001
589,7.8,0.00001,0,0.00001
590,7.8,0.00001,0,0.00001
591,10.5,0.00001,0,0.00001
592,10.5,0.00001,0,0.00001
593,10.5,0.00001,0,0.00001
594,10.5,0.00001,0,0.00001
595,14.3,0.00001,0,0.00001
596,14.3,0.00001,0,0.00001
597,14.3,0.00001,0,0.00001
598,14.3,0.00001,0,0.00001
599,18.6,0.00001,0,0.00001
600,18.6,0.00001,0,0.00001
601,18.6,0.00001,0,0.00001
602,18.6,0.00001,0,0.00001
603,18.6,0.00001,0,0.00001
604,15.9,0.00001,0,0.00001
605,15.9,0.00001,0,0.00001
606,15.9,0.00001,0,0.00001
607,15.9,0.00001,0,0.00001
608,11.8,0.00001,0,0.00001
609,11.8,0.00001,0,0.00001
610,11.8,0.00001,0,0.00001
611,11.8,0.00001,0,0.00001
612,9.1,0.00001,0,0.00001
613,9.1,0.00001,0,0.00001
614,9.1,0.00001,0,0.00001
615,9.1,0.00001,0,0.00001
616,9.1,0.00001,0,0.00001
617,6.7,0.00001,0,0.00001
618,6.7,0.00001,0,0.00001
619,6.7,0.00001,0,0.00001
620,6.7,0.00001,0,0.00001
621,0.4,0.00001,0,0.00001
622,0.4,0.00001,0,0.00001
623,0.4,0.00001,0,0.00001
624,0.4,0.00001,0,0.00001
625,-4.4,0.00001,0,0.00001
626,-4.4,0.00001,0,0.00001
627,-4.4,0.00001,0,0.00001
628,-4.4,0.00001,0,0.00001
629,-4.4,0.00001,0,0.00001
630,-9.9,0.00001,0,0.00001
631,-9.9,0.00001,0,0.00001
632,-9.9,0.00001,0,0.00001
633,-9.9,0.00001,0,0.00001
634,3.3,0.00001,0,0.00001
635,3.3,0.00001,0,0.00001
636,3.3,0.00001,0,0.00001
637,3.3,0.00001,0,0.00001
638,5.1,0.00001,0,0.00001
639,5.1,0.00001,0,0.00001
640,5.1,0.00001,0,0.00001
641,5.1,0.00001,0,0.00001
642,5.1,0.00001,0,0.00001
643,13.8,0.00001,0,0.00001
644,13.8,0.00001,0,0.00001
645,13.8,0.00001,0,0.00001
646,13.8,0.00001,0,0.00001
647,15,0.00001,0,0.00001
648,15,0.00001,0,0.00001
649,15,0.00001,0,0.00001
650,15,0.00001,0,0.00001
651,17.2,0.00001,0,0.00001
652,17.2,0.00001,0,0.00001
653,17.2,0.00001,0,0.00001
654,17.2,0.00001,0,0.00001
655,17.2,0.00001,0,0.00001
656,17.3,0.00001,0,0.00001
657,17.3,0.00001,0,0.00001
658,17.3,0.00001,0,0.00001
659,17.3,0.00001,0,0.00001
660,15.2,0.00001,0,0.00001
661,15.2,0.00001,0,0.00001
662,15.2,0.00001,0,0.00001
663,15.2,0.00001,0,0.00001
664,9.7,0.00001,0,0.00001
665,9.7,0.00001,0,0.00001
666,9.7,0.00001,0,0.00001
667,9.7,0.00001,0,0.00001
668,9.7,0.00001,0,0.00001
669,5.3,0.00001,0,0.00001
670,5.3,0.00001,0,0.00001
671,5.3,0.00001,0,0.00001
672,5.3,0.00001,0,0.00001
673,4.7,0.00001,0,0.00001
674,4.7,0.00001,0,0.00001
675,4.7,0.00001,0,0.00001
676,4.7,0.00001,0,0.00001
677,3.4,0.00001,0,0.00001
678,3.4,0.00001,0,0.00001
679,3.4,0.00001,0,0.00001
680,3.4,0.00001,0,0.00001
681,3.4,0.00001,0,0.00001
682,1,0.00001,0,0.00001
683,1,0.00001,0,0.00001
684,1,0.00001,0,0.00001
685,1,0.00001,0,0.00001
686,5.2,0.00001,0,0.00001
687,5.2,0.00001,0,0.00001
688,5.2,0.00001,0,0.00001
689,5.2,0.00001,0,0.00001
690,8.8,0.00001,0,0.00001
691,8.8,0.00001,0,0.00001
692,8.8,0.00001,0,0.00001
693,8.8,0.00001,0,0.00001
694,8.8,0.00001,0,0.00001
695,12.4,0.00001,0,0.00001
696,12.4,0.00001,0,0.00001
697,12.4,0.00001,0,0.00001
698,12.4,0.00001,0,0.00001
699,18.8,0.00001,0,0.00001
700,18.8,0.00001,0,0.00001
701,18.8,0.00001,0,0.00001
702,18.8,0.00001,0,0.00001
703,16.8,0.00001,0,0.00001
704,16.8,0.00001,0,0.00001
705,16.8,0.00001,0,0.00001
706,16.8,0.00001,0,0.00001
707,16.8,0.00001,0,0.00001
708,16.2,0.00001,0,0.00001
709,16.2,0.00001,0,0.00001
710,16.2,0.00001,0,0.00001
711,16.2,0.00001,0,0.00001
712,13.4,0.00001,0,0.00001
713,13.4,0.00001,0,0.00001
714,13.4,0.00001,0,0.00001
715,13.4,0.00001,0,0.00001
716,8.8,0.00001,0,0.00001
717,8.8,0.00001,0,0.00001
718,8.8,0.00001,0,0.00001
719,8.8,0.00001,0,0.00001
720,8.8,0.00001,0,0.00001
721,6.6,0.00001,0,0.00001
722,6.6,0.00001,0,0.00001
723,6.6,0.00001,0,0.00001
724,6.6,0.00001,0,0.00001
725,1.2,0.00001,0,0.00001
726,1.2,0.00001,0,0.00001
727,1.2,0.00001,0,0.00001
728,1.2,0.00001,0,0.00001
729,1,0.00001,0,0.00001
730,1,0.00001,0,0.00001
731,1,0.00001,0,0.00001
732,1,0.00001,0,0.00001
733,1,0.00001,0,0.00001
734,-0.2,0.00001,0,0.00001
735,-0.2,0.00001,0,0.00001
736,-0.2,0.00001,0,0.00001
737,-0.2,0.00001,0,0.00001
738,1.4,0.00001,0,0.00001
739,1.4,0.00001,0,0.00001
740,1.4,0.00001,0,0.00001
741,1.4,0.00001,0,0.00001
742,6.3,0.00001,0,0.00001
743,6.3,0.00001,0,0.00001
744,6.3,0.00001,0,0.00001
745,6.3,0.00001,0,0.00001
746,6.3,0.00001,0,0.00001
747,16,0.00001,0,0.00001
748,16,0.00001,0,0.00001
749,16,0.00001,0,0.00001
750,16,0.00001,0,0.00001
751,16.3,0.00001,0,0.00001
752,16.3,0.00001,0,0.00001
753,16.3,0.00001,0,0.00001
754,16.3,0.00001,0,0.00001
755,17.2,0.00001,0,0.00001
756,17.2,0.00001,0,0.00001
757,17.2,0.00001,0,0.00001
758,17.2,0.00001,0,0.00001
759,17.2,0.00001,0,0.00001
760,16,0.00001,0,0.00001
761,16,0.00001,0,0.00001
762,16,0.00001,0,0.00001
763,16,0.00001,0,0.00001
764,10.7,0.00001,0,0.00001
765,10.7,0.00001,0,0.00001
766,10.7,0.00001,0,0.00001
767,10.7,0.00001,0,0.00001
768,7.9,0.00001,0,0.00001
769,7.9,0.00001,0,0.00001
770,7.9,0.00001,0,0.00001
771,7.9,0.00001,0,0.00001
772,7.9,0.00001,0,0.00001
773,6,0.00001,0,0.00001
774,6,0.00001,0,0.00001
775,6,0.00001,0,0.00001
776,6,0.00001,0,0.00001
777,0.8,0.00001,0,0.00001
778,0.8,0.00001,0,0.00001
779,0.8,0.00001,0,0.00001
780,0.8,0.00001,0,0.00001
781,2.8,0.00001,0,0.00001
782,2.8,0.00001,0,0.00001
783,2.8,0.00001,0,0.00001
784,2.8,0.00001,0,0.00001
785,2.8,0.00001,0,0.00001
786,-1,0.00001,0,0.00001
787,-1,0.00001,0,0.00001
788,-1,0.00001,0,0.00001
789,-1,0.00001,0,0.00001
790,1.4,0.00001,0,0.00001
791,1.4,0.00001,0,0.00001
792,1.4,0.00001,0,0.00001
793,1.4,0.00001,0,0.00001
794,7.7,0.00001,0,0.00001
795,7.7,0.00001,0,0.00001
796,7.7,0.00001,0,0.00001
797,7.7,0.00001,0,0.00001
798,7.7,0.00001,0,0.00001
799,13,0.00001,0,0.00001
800,13,0.00001,0,0.00001
801,13,0.00001,0,0.00001
802,13,0.00001,0,0.00001
803,15.2,0.00001,0,0.00001
804,15.2,0.00001,0,0.00001
805,15.2,0.00001,0,0.00001
806,15.2,0.00001,0,0.00001
807,18.4,0.00001,0,0.00001
808,18.4,0.00001,0,0.00001
809,18.4,0.00001,0,0.00001
810,18.4,0.00001,0,0.00001
811,18.4,0.00001,0,0.00001
812,19,0.00001,0,0.00001
813,19,0.00001,0,0.00001
814,19,0.00001,0,0.00001
815,19,0.00001,0,0.00001
816,15,0.00001,0,0.00001
817,15,0.00001,0,0.00001
818,15,0.00001,0,0.00001
819,15,0.00001,0,0.00001
820,8.8,0.00001,0,0.00001
821,8.8,0.00001,0,0.00001
822,8.8,0.00001,0,0.00001
823,8.8,0.00001,0,0.00001
824,8.8,0.00001,0,0.00001
825,4.8,0.00001,0,0.00001
826,4.8,0.00001,0,0.00001
827,4.8,0.00001,0,0.00001
828,4.8,0.00001,0,0.00001
829,1.1,0.00001,0,0.00001
830,1.1,0.00001,0,0.00001
831,1.1,0.00001,0,0.00001
832,1.1,0.00001,0,0.00001
833,-1.8,0.00001,0,0.00001
834,-1.8,0.00001,0,0.00001
835,-1.8,0.00001,0,0.00001
836,-1.8,0.00001,0,0.00001
837,-1.8,0.00001,0,0.00001
838,0.8,0.00001,0,0.00001
839,0.8,0.00001,0,0.00001
840,0.8,0.00001,0,0.00001
841,0.8,0.00001,0,0.00001
842,5.7,0.00001,0,0.00001
843,5.7,0.00001,0,0.00001
844,5.7,0.00001,0,0.00001
845,5.7,0.00001,0,0.00001
846,7.7,0.00001,0,0.00001
847,7.7,0.00001,0,0.00001
848,7.7,0.00001,0,0.00001
849,7.7,0.00001,0,0.00001
850,7.7,0.00001,0,0.00001
851,12.2,0.00001,0,0.00001
852,12.2,0.00001,0,0.00001
853,12.2,0.00001,0,0.00001
854,12.2,0.00001,0,0.00001
855,14.9,0.00001,0,0.00001
856,14.9,0.00001,0,0.00001
857,14.9,0.00001,0,0.00001
858,14.9,0.00001,0,0.00001
859,18.5,0.00001,0,0.00001
860,18.5,0.00001,0,0.00001
861,18.5,0.00001,0,0.00001
862,18.5,0.00001,0,0.00001
863,18.5,0.00001,0,0.00001
864,17.1,0.00001,0,0.00001
865,17.1,0.00001,0,0.00001
866,17.1,0.00001,0,0.00001
867,17.1,0.00001,0,0.00001
868,13.4,0.00001,0,0.00001
869,13.4,0.00001,0,0.00001
870,13.4,0.00001,0,0.00001
871,13.4,0.00001,0,0.00001
872,9.3,0.00001,0,0.00001
873,9.3,0.00001,0,0.00001
874,9.3,0.00001,0,0.00001
875,9.3,0.00001,0,0.00001
876,9.3,0.00001,0,0.00001
877,2.9,0.00001,0,0.00001
878,2.9,0.00001,0,0.00001
879,2.9,0.00001,0,0.00001
880,2.9,0.00001,0,0.00001
881,-3.9,0.00001,0,0.00001
882,-3.9,0.00001,0,0.00001
883,-3.9,0.00001,0,0.00001
884,-3.9,0.00001,0,0.00001
885,1.1,0.00001,0,0.00001
886,1.1,0.00001,0,0.00001
887,1.1,0.00001,0,0.00001
888,1.1,0.00001,0,0.00001
889,1.1,0.00001,0,0.00001
890,2.4,0.00001,0,0.00001
891,2.4,0.00001,0,0.00001
892,2.4,0.00001,0,0.00001
893,2.4,0.00001,0,0.00001
894,4.9,0.00001,0,0.00001
895,4.9,0.00001,0,0.00001
896,4.9,0.00001,0,0.00001
897,4.9,0.00001,0,0.00001
898,11.3,0.00001,0,0.00001
899,11.3,0.00001,0,0.00001
900,11.3,0.00001,0,0.00001
901,11.3,0.00001,0,0.00001
902,11.3,0.00001,0,0.00001
903,13.7,0.00001,0,0.00001
904,13.7,0.00001,0,0.00001
905,13.7,0.00001,0,0.00001
906,13.7,0.00001,0,0.00001
907,16.9,0.00001,0,0.00001
908,16.9,0.00001,0,0.00001
909,16.9,0.00001,0,0.00001
910,16.9,0.00001,0,0.00001
911,18.5,0.00001,0,0.00001
912,18.5,0.00001,0,0.00001
913,18.5,0.00001,0,0.00001
914,18.5,0.00001,0,0.00001
915,18.5,0.00001,0,0.00001
