week	id	location	sp	biomass	fgroup	stage	age	reped	chrm1	chrm2	radius
472	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00357612,"veg"=>0.0824067)	p1	a	0	false	A	A	0
472	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00357314,"veg"=>0.0824117)	p1	a	0	false	A	A	0
472	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00282373,"veg"=>0.0801132)	p1	a	0	false	A	A	0
472	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00282165,"veg"=>0.08003)	p1	a	0	false	A	A	0
472	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00281795,"veg"=>0.0800801)	p1	a	0	false	A	A	0
472	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00208845,"veg"=>0.0778501)	p1	a	0	false	A	A	0
473	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0680634,"veg"=>103.832)	p1	a	0	false	A	A	2
473	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0665895,"veg"=>103.812)	p1	a	0	false	A	A	2
473	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00597405,"veg"=>0.089656)	p1	a	0	false	A	A	0
473	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00596187,"veg"=>0.0896764)	p1	a	0	false	A	A	0
473	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00595093,"veg"=>0.0895093)	p1	a	0	false	A	A	0
473	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00515088,"veg"=>0.0871401)	p1	a	0	false	A	A	0
473	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00514019,"veg"=>0.0870693)	p1	a	0	false	A	A	0
473	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00357612,"veg"=>0.0824661)	p1	a	0	false	A	A	0
473	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00357314,"veg"=>0.0824708)	p1	a	0	false	A	A	0
473	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00282373,"veg"=>0.0801713)	p1	a	0	false	A	A	0
473	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00282165,"veg"=>0.0800877)	p1	a	0	false	A	A	0
473	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00281795,"veg"=>0.0801386)	p1	a	0	false	A	A	0
473	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00208845,"veg"=>0.0779071)	p1	a	0	false	A	A	0
474	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0680634,"veg"=>103.844)	p1	a	0	false	A	A	2
474	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0665895,"veg"=>103.824)	p1	a	0	false	A	A	2
474	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00597405,"veg"=>0.089719)	p1	a	0	false	A	A	0
474	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00596187,"veg"=>0.0897412)	p1	a	0	false	A	A	0
474	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00595093,"veg"=>0.0895749)	p1	a	0	false	A	A	0
474	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00515088,"veg"=>0.0872023)	p1	a	0	false	A	A	0
474	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00514019,"veg"=>0.0871318)	p1	a	0	false	A	A	0
474	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00357612,"veg"=>0.0825247)	p1	a	0	false	A	A	0
474	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00357314,"veg"=>0.0825308)	p1	a	0	false	A	A	0
474	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00282373,"veg"=>0.0802293)	p1	a	0	false	A	A	0
474	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00282165,"veg"=>0.0801461)	p1	a	0	false	A	A	0
474	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00281795,"veg"=>0.080196)	p1	a	0	false	A	A	0
474	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00208845,"veg"=>0.0779635)	p1	a	0	false	A	A	0
475	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0680634,"veg"=>103.856)	p1	a	0	false	A	A	2
475	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0665895,"veg"=>103.836)	p1	a	0	false	A	A	2
475	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00597405,"veg"=>0.0897839)	p1	a	0	false	A	A	0
475	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00596187,"veg"=>0.0898054)	p1	a	0	false	A	A	0
475	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00595093,"veg"=>0.0896393)	p1	a	0	false	A	A	0
475	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00515088,"veg"=>0.0872641)	p1	a	0	false	A	A	0
475	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00514019,"veg"=>0.0871947)	p1	a	0	false	A	A	0
475	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00357612,"veg"=>0.0825831)	p1	a	0	false	A	A	0
475	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00357314,"veg"=>0.0825897)	p1	a	0	false	A	A	0
475	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00282373,"veg"=>0.0802868)	p1	a	0	false	A	A	0
475	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00282165,"veg"=>0.0802038)	p1	a	0	false	A	A	0
475	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00281795,"veg"=>0.0802537)	p1	a	0	false	A	A	0
475	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00208845,"veg"=>0.0780205)	p1	a	0	false	A	A	0
476	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0680634,"veg"=>103.868)	p1	a	0	false	A	A	2
476	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0665895,"veg"=>103.848)	p1	a	0	false	A	A	2
476	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00597405,"veg"=>0.0898482)	p1	a	0	false	A	A	0
476	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00596187,"veg"=>0.0898699)	p1	a	0	false	A	A	0
476	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00595093,"veg"=>0.0897028)	p1	a	0	false	A	A	0
476	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00515088,"veg"=>0.087327)	p1	a	0	false	A	A	0
476	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00514019,"veg"=>0.0872578)	p1	a	0	false	A	A	0
476	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00357612,"veg"=>0.0826423)	p1	a	0	false	A	A	0
476	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00357314,"veg"=>0.0826494)	p1	a	0	false	A	A	0
476	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00282373,"veg"=>0.0803449)	p1	a	0	false	A	A	0
476	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00282165,"veg"=>0.0802605)	p1	a	0	false	A	A	0
476	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00281795,"veg"=>0.0803113)	p1	a	0	false	A	A	0
476	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00208845,"veg"=>0.0780765)	p1	a	0	false	A	A	0
477	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0680634,"veg"=>103.881)	p1	a	0	false	A	A	2
477	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0665895,"veg"=>103.86)	p1	a	0	false	A	A	2
477	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00597405,"veg"=>0.0899128)	p1	a	0	false	A	A	0
477	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00596187,"veg"=>0.0899343)	p1	a	0	false	A	A	0
477	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00595093,"veg"=>0.089767)	p1	a	0	false	A	A	0
477	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00515088,"veg"=>0.0873893)	p1	a	0	false	A	A	0
477	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00514019,"veg"=>0.0873203)	p1	a	0	false	A	A	0
477	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00357612,"veg"=>0.0827022)	p1	a	0	false	A	A	0
477	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00357314,"veg"=>0.0827093)	p1	a	0	false	A	A	0
477	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00282373,"veg"=>0.0804022)	p1	a	0	false	A	A	0
477	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00282165,"veg"=>0.0803182)	p1	a	0	false	A	A	0
477	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00281795,"veg"=>0.080369)	p1	a	0	false	A	A	0
477	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00208845,"veg"=>0.0781334)	p1	a	0	false	A	A	0
478	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0680634,"veg"=>103.893)	p1	a	0	false	A	A	2
478	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0665895,"veg"=>103.872)	p1	a	0	false	A	A	2
478	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00597405,"veg"=>0.0899766)	p1	a	0	false	A	A	0
478	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00596187,"veg"=>0.0899987)	p1	a	0	false	A	A	0
478	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00595093,"veg"=>0.0898307)	p1	a	0	false	A	A	0
478	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00515088,"veg"=>0.087452)	p1	a	0	false	A	A	0
478	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00514019,"veg"=>0.0873823)	p1	a	0	false	A	A	0
478	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00357612,"veg"=>0.0827631)	p1	a	0	false	A	A	0
478	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00357314,"veg"=>0.0827692)	p1	a	0	false	A	A	0
478	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00282373,"veg"=>0.0804604)	p1	a	0	false	A	A	0
478	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00282165,"veg"=>0.0803754)	p1	a	0	false	A	A	0
478	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00281795,"veg"=>0.0804262)	p1	a	0	false	A	A	0
478	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00208845,"veg"=>0.0781896)	p1	a	0	false	A	A	0
479	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0680634,"veg"=>103.905)	p1	a	0	false	A	A	2
479	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0665895,"veg"=>103.885)	p1	a	0	false	A	A	2
479	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00597405,"veg"=>0.0900415)	p1	a	0	false	A	A	0
479	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00596187,"veg"=>0.0900626)	p1	a	0	false	A	A	0
479	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00595093,"veg"=>0.0898963)	p1	a	0	false	A	A	0
479	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00515088,"veg"=>0.0875141)	p1	a	0	false	A	A	0
479	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00514019,"veg"=>0.0874458)	p1	a	0	false	A	A	0
479	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00357612,"veg"=>0.0828236)	p1	a	0	false	A	A	0
479	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00357314,"veg"=>0.0828286)	p1	a	0	false	A	A	0
479	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00282373,"veg"=>0.0805192)	p1	a	0	false	A	A	0
479	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00282165,"veg"=>0.0804334)	p1	a	0	false	A	A	0
479	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00281795,"veg"=>0.0804838)	p1	a	0	false	A	A	0
479	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00208845,"veg"=>0.0782457)	p1	a	0	false	A	A	0
480	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.010252,"veg"=>103.905)	p1	a	0	false	A	A	2
480	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.00869541,"veg"=>103.885)	p1	a	0	false	A	A	2
480	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00603936,"veg"=>0.0900415)	p1	a	0	false	A	A	0
480	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00602647,"veg"=>0.0900626)	p1	a	0	false	A	A	0
480	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00601577,"veg"=>0.0898963)	p1	a	0	false	A	A	0
480	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00521407,"veg"=>0.0875141)	p1	a	0	false	A	A	0
480	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00520253,"veg"=>0.0874458)	p1	a	0	false	A	A	0
480	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00363653,"veg"=>0.0828236)	p1	a	0	false	A	A	0
480	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00363221,"veg"=>0.0828286)	p1	a	0	false	A	A	0
480	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00288068,"veg"=>0.0805192)	p1	a	0	false	A	A	0
480	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00287981,"veg"=>0.0804334)	p1	a	0	false	A	A	0
480	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00287598,"veg"=>0.0804838)	p1	a	0	false	A	A	0
480	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00214465,"veg"=>0.0782457)	p1	a	0	false	A	A	0
480	p1-14	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
480	p1-15	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
481	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0222973,"veg"=>103.905)	p1	a	0	false	A	A	2
481	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0209749,"veg"=>103.885)	p1	a	0	false	A	A	2
481	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00610417,"veg"=>0.0900415)	p1	a	0	false	A	A	0
481	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00609054,"veg"=>0.0900626)	p1	a	0	false	A	A	0
481	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.0060798,"veg"=>0.0898963)	p1	a	0	false	A	A	0
481	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00527845,"veg"=>0.0875141)	p1	a	0	false	A	A	0
481	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00526518,"veg"=>0.0874458)	p1	a	0	false	A	A	0
481	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00369522,"veg"=>0.0828236)	p1	a	0	false	A	A	0
481	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00369194,"veg"=>0.0828286)	p1	a	0	false	A	A	0
481	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00293835,"veg"=>0.0805192)	p1	a	0	false	A	A	0
481	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.0029384,"veg"=>0.0804334)	p1	a	0	false	A	A	0
481	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00293385,"veg"=>0.0804838)	p1	a	0	false	A	A	0
481	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00220144,"veg"=>0.0782457)	p1	a	0	false	A	A	0
481	p1-14	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
481	p1-15	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
482	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0343153,"veg"=>103.905)	p1	a	0	false	A	A	2
482	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0331229,"veg"=>103.885)	p1	a	0	false	A	A	2
482	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00616898,"veg"=>0.0900415)	p1	a	0	false	A	A	0
482	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00615529,"veg"=>0.0900626)	p1	a	0	false	A	A	0
482	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00614419,"veg"=>0.0898963)	p1	a	0	false	A	A	0
482	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00534177,"veg"=>0.0875141)	p1	a	0	false	A	A	0
482	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00532681,"veg"=>0.0874458)	p1	a	0	false	A	A	0
482	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00375501,"veg"=>0.0828236)	p1	a	0	false	A	A	0
482	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.003752,"veg"=>0.0828286)	p1	a	0	false	A	A	0
482	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00299593,"veg"=>0.0805192)	p1	a	0	false	A	A	0
482	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00299527,"veg"=>0.0804334)	p1	a	0	false	A	A	0
482	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00299199,"veg"=>0.0804838)	p1	a	0	false	A	A	0
482	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00225785,"veg"=>0.0782457)	p1	a	0	false	A	A	0
482	p1-14	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
482	p1-15	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
483	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0464815,"veg"=>103.905)	p1	a	0	false	A	A	2
483	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0452446,"veg"=>103.885)	p1	a	0	false	A	A	2
483	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00623327,"veg"=>0.0900415)	p1	a	0	false	A	A	0
483	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00621953,"veg"=>0.0900626)	p1	a	0	false	A	A	0
483	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00620959,"veg"=>0.0898963)	p1	a	0	false	A	A	0
483	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00540522,"veg"=>0.0875141)	p1	a	0	false	A	A	0
483	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00538952,"veg"=>0.0874458)	p1	a	0	false	A	A	0
483	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00381531,"veg"=>0.0828236)	p1	a	0	false	A	A	0
483	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.0038117,"veg"=>0.0828286)	p1	a	0	false	A	A	0
483	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00305382,"veg"=>0.0805192)	p1	a	0	false	A	A	0
483	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00305367,"veg"=>0.0804334)	p1	a	0	false	A	A	0
483	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00305061,"veg"=>0.0804838)	p1	a	0	false	A	A	0
483	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.0023149,"veg"=>0.0782457)	p1	a	0	false	A	A	0
483	p1-14	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
483	p1-15	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
484	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0586867,"veg"=>103.905)	p1	a	0	false	A	A	2
484	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.057331,"veg"=>103.885)	p1	a	0	false	A	A	2
484	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.0062981,"veg"=>0.0900415)	p1	a	0	false	A	A	0
484	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.0062832,"veg"=>0.0900626)	p1	a	0	false	A	A	0
484	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00627458,"veg"=>0.0898963)	p1	a	0	false	A	A	0
484	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00546851,"veg"=>0.0875141)	p1	a	0	false	A	A	0
484	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00545187,"veg"=>0.0874458)	p1	a	0	false	A	A	0
484	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00387448,"veg"=>0.0828236)	p1	a	0	false	A	A	0
484	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00387181,"veg"=>0.0828286)	p1	a	0	false	A	A	0
484	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00311152,"veg"=>0.0805192)	p1	a	0	false	A	A	0
484	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00311186,"veg"=>0.0804334)	p1	a	0	false	A	A	0
484	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00310875,"veg"=>0.0804838)	p1	a	0	false	A	A	0
484	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00237319,"veg"=>0.0782457)	p1	a	0	false	A	A	0
484	p1-14	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
484	p1-15	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
485	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.00090294,"veg"=>103.905)	p1	a	0	false	A	A	2
485	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0694599,"veg"=>103.885)	p1	a	0	false	A	A	2
485	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00636158,"veg"=>0.0900415)	p1	a	0	false	A	A	0
485	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00634722,"veg"=>0.0900626)	p1	a	0	false	A	A	0
485	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00633966,"veg"=>0.0898963)	p1	a	0	false	A	A	0
485	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00553209,"veg"=>0.0875141)	p1	a	0	false	A	A	0
485	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00551503,"veg"=>0.0874458)	p1	a	0	false	A	A	0
485	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00393417,"veg"=>0.0828236)	p1	a	0	false	A	A	0
485	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00393189,"veg"=>0.0828286)	p1	a	0	false	A	A	0
485	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00316965,"veg"=>0.0805192)	p1	a	0	false	A	A	0
485	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00316993,"veg"=>0.0804334)	p1	a	0	false	A	A	0
485	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00316625,"veg"=>0.0804838)	p1	a	0	false	A	A	0
485	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00242946,"veg"=>0.0782457)	p1	a	0	false	A	A	0
485	p1-14	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
485	p1-15	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
485	p1-16	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
486	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0129346,"veg"=>103.905)	p1	a	0	false	A	A	2
486	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0118847,"veg"=>103.885)	p1	a	0	false	A	A	2
486	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.00642574,"veg"=>0.0900415)	p1	a	0	false	A	A	0
486	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00641163,"veg"=>0.0900626)	p1	a	0	false	A	A	0
486	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00640441,"veg"=>0.0898963)	p1	a	0	false	A	A	0
486	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00559484,"veg"=>0.0875141)	p1	a	0	false	A	A	0
486	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00557738,"veg"=>0.0874458)	p1	a	0	false	A	A	0
486	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00399364,"veg"=>0.0828236)	p1	a	0	false	A	A	0
486	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00399151,"veg"=>0.0828286)	p1	a	0	false	A	A	0
486	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00322757,"veg"=>0.0805192)	p1	a	0	false	A	A	0
486	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.00322881,"veg"=>0.0804334)	p1	a	0	false	A	A	0
486	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00322469,"veg"=>0.0804838)	p1	a	0	false	A	A	0
486	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00248632,"veg"=>0.0782457)	p1	a	0	false	A	A	0
486	p1-14	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
486	p1-15	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
486	p1-16	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
486	p1-17	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
487	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0251133,"veg"=>103.905)	p1	a	0	false	A	A	2
487	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0240424,"veg"=>103.885)	p1	a	0	false	A	A	2
487	p1-4	(29, 12, 1)	p1	Dict("reprd"=>0.0064903,"veg"=>0.0900415)	p1	a	0	false	A	A	0
487	p1-5	(10, 3, 1)	p1	Dict("reprd"=>0.00647655,"veg"=>0.0900626)	p1	a	0	false	A	A	0
487	p1-6	(30, 12, 1)	p1	Dict("reprd"=>0.00646825,"veg"=>0.0898963)	p1	a	0	false	A	A	0
487	p1-8	(4, 3, 1)	p1	Dict("reprd"=>0.00565792,"veg"=>0.0875141)	p1	a	0	false	A	A	0
487	p1-9	(33, 15, 1)	p1	Dict("reprd"=>0.00563947,"veg"=>0.0874458)	p1	a	0	false	A	A	0
487	p1-8	(3, 3, 1)	p1	Dict("reprd"=>0.00405383,"veg"=>0.0828236)	p1	a	0	false	A	A	0
487	p1-9	(33, 17, 1)	p1	Dict("reprd"=>0.00405032,"veg"=>0.0828286)	p1	a	0	false	A	A	0
487	p1-10	(11, 3, 1)	p1	Dict("reprd"=>0.00328614,"veg"=>0.0805192)	p1	a	0	false	A	A	0
487	p1-12	(7, 6, 1)	p1	Dict("reprd"=>0.0032862,"veg"=>0.0804334)	p1	a	0	false	A	A	0
487	p1-14	(7, 7, 1)	p1	Dict("reprd"=>0.00328324,"veg"=>0.0804838)	p1	a	0	false	A	A	0
487	p1-13	(33, 9, 1)	p1	Dict("reprd"=>0.00254261,"veg"=>0.0782457)	p1	a	0	false	A	A	0
487	p1-14	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
487	p1-15	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
487	p1-16	(7, 3, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
487	p1-17	(33, 12, 1)	p1	Dict("veg"=>0.07)	p1	e	0	false	A	A	2
488	p1-1	(7, 3, 1)	p1	Dict("reprd"=>0.0371606,"veg"=>103.905)	p1	a	0	false	A	A	2
488	p1-2	(33, 12, 1)	p1	Dict("reprd"=>0.0361467,"veg"=>103.885)	p1	a	0	false	A	A	2
